slope_ET,slope_Q,slope_Sed,model
1.057655546,0.162402024,0.074906066,CNRM_CM5_RCP45
-0.046274106,0.484944924,0.017662914,CNRM_CM5_RCP45
0.52443338,0.222402152,0.008545807,CNRM_CM5_RCP45
-0.051972305,0.229624262,0.00399304,CNRM_CM5_RCP45
0.234278656,0.206808939,0.005063383,CNRM_CM5_RCP45
0.160412053,0.186312042,0.001396439,CNRM_CM5_RCP45
-0.188658413,0.233137131,0.011868627,CNRM_CM5_RCP45
0.036250196,0.174249788,0.001169745,CNRM_CM5_RCP45
0.014272127,0.149726917,0.001314261,CNRM_CM5_RCP45
-0.043419057,0.388753209,0.163191324,CNRM_CM5_RCP45
-0.032193649,0.853146221,-0.005659906,CNRM_CM5_RCP45
-0.216043252,0.184449843,0.001123356,CNRM_CM5_RCP45
0.015236494,0.272616956,0.081455613,CNRM_CM5_RCP45
0.176062975,0.469021148,0.283263165,CNRM_CM5_RCP45
0.366872775,0.108917705,0.003753343,CNRM_CM5_RCP45
0.040457335,0.205837304,0.000549782,CNRM_CM5_RCP45
1.096500375,0.070489037,0.008883905,CNRM_CM5_RCP45
-0.005655104,0.543934336,0.36299446,CNRM_CM5_RCP45
0.145378919,0.149816257,0.003293828,CNRM_CM5_RCP45
0.704767347,0.271188244,0.016407413,CNRM_CM5_RCP45
0.12480327,0.381515871,0.000863322,CNRM_CM5_RCP45
0.032411209,0.143744102,0.000451498,CNRM_CM5_RCP45
-0.061226834,0.113315614,0.009345405,CNRM_CM5_RCP45
0.057749256,0.082575565,0.003885387,CNRM_CM5_RCP45
-0.09628963,0.093940921,0.003254103,CNRM_CM5_RCP45
-0.39650194,0.488231954,0.068668426,CNRM_CM5_RCP45
-0.078371417,0.109421489,0.001464535,CNRM_CM5_RCP45
-0.116206597,0.185060717,0.002564725,CNRM_CM5_RCP45
-0.134043521,0.060376414,0.000398804,CNRM_CM5_RCP45
-0.09476733,0.088578203,0.000366698,CNRM_CM5_RCP45
0.081353002,0.124544818,0.002376476,CNRM_CM5_RCP45
0.227152477,0.048720667,0.003616989,CNRM_CM5_RCP45
-0.073489004,0.094632776,0.002136013,CNRM_CM5_RCP45
1.073311695,-0.002606602,0.007680115,CNRM_CM5_RCP45
-0.227069918,0.273736606,0.043548675,CNRM_CM5_RCP45
-0.092602499,0.140111583,0.000292682,CNRM_CM5_RCP45
0.007284073,0.102249994,0.000513825,CNRM_CM5_RCP45
-0.061160253,0.076835577,0.000219985,CNRM_CM5_RCP45
0.253824284,0.356148032,0.021539568,CNRM_CM5_RCP45
-0.157040496,0.550463579,0.236274312,CNRM_CM5_RCP45
-0.044724514,0.16883561,0.002812327,CNRM_CM5_RCP45
0.017511019,0.120073435,0.000804176,CNRM_CM5_RCP45
0.506847976,0.050247294,0.000503773,CNRM_CM5_RCP45
0.327820684,0.098490195,0.027183782,CNRM_CM5_RCP45
-0.090650224,0.1481857,0.003000324,CNRM_CM5_RCP45
-0.047621763,0.453179182,0.06402675,CNRM_CM5_RCP45
0.090723451,0.125789406,0.001347769,CNRM_CM5_RCP45
0.346373278,0.065940105,0.000367621,CNRM_CM5_RCP45
-0.22884394,0.138656077,0.002566956,CNRM_CM5_RCP45
-0.120198927,0.165588322,0.001181289,CNRM_CM5_RCP45
-0.302430182,0.181081966,0.001851073,CNRM_CM5_RCP45
-0.231593152,0.128935448,2.09E-05,CNRM_CM5_RCP45
0.046914988,0.11879858,0.000613864,CNRM_CM5_RCP45
0.182717324,0.129504142,0.064294387,CNRM_CM5_RCP45
-0.020151459,0.018797529,0.000151912,CNRM_CM5_RCP45
-0.289750335,0.20609915,0.001958553,CNRM_CM5_RCP45
0.143641642,0.086462824,0.00233144,CNRM_CM5_RCP45
0.262327119,0.100107826,0.000965055,CNRM_CM5_RCP45
0.067413808,0.275905305,0.034793946,CNRM_CM5_RCP45
0.043420394,0.148408805,0.002774961,CNRM_CM5_RCP45
0.004564535,0.093601353,0.0008438,CNRM_CM5_RCP45
0.133651582,0.120807922,0.004575537,CNRM_CM5_RCP45
0.927871936,0.093925089,0.000747697,CNRM_CM5_RCP45
0.068657849,0.184541816,0.001362282,CNRM_CM5_RCP45
0.125599189,0.62645696,0.16546671,CNRM_CM5_RCP45
0.048394555,0.166900458,0.009607581,CNRM_CM5_RCP45
-0.042705065,0.362611818,0.076540306,CNRM_CM5_RCP45
0.138724832,0.365697059,0.024544851,CNRM_CM5_RCP45
0.005007351,0.225775643,0.01158996,CNRM_CM5_RCP45
0.655675833,0.152378896,0.002830998,CNRM_CM5_RCP45
0.444706479,0.109234073,0.044395662,CNRM_CM5_RCP45
0.849709073,0.093698742,0.080092039,CNRM_CM5_RCP45
0.172925816,0.135736986,0.000943051,CNRM_CM5_RCP45
0.020635918,0.141464965,0.002084677,CNRM_CM5_RCP45
0.076324832,0.478256149,0.017596629,CNRM_CM5_RCP45
0.062827141,0.203898407,0.001538333,CNRM_CM5_RCP45
0.028371752,0.162490206,0.002614216,CNRM_CM5_RCP45
0.073439121,0.206692883,0.00143461,CNRM_CM5_RCP45
0.269004249,0.204689993,0.089689965,CNRM_CM5_RCP45
0.18126487,0.145536007,0.001349927,CNRM_CM5_RCP45
-0.26759787,0.200768353,0.001963165,CNRM_CM5_RCP45
0.043740977,0.197774435,0.006665597,CNRM_CM5_RCP45
0.27154972,0.075903561,0.001786175,CNRM_CM5_RCP45
0.35724347,0.117672166,0.003090899,CNRM_CM5_RCP45
-0.153385884,0.149937103,0.079096282,CNRM_CM5_RCP45
0.210284945,0.110232256,0.006639999,CNRM_CM5_RCP45
0.000815401,0.140583413,0.010087399,CNRM_CM5_RCP45
0.208467962,0.135256703,0.003483151,CNRM_CM5_RCP45
0.065054919,0.180776269,0.009539921,CNRM_CM5_RCP45
0.010283922,0.168368722,0.000783609,CNRM_CM5_RCP45
-0.09914413,0.163541872,0.000598949,CNRM_CM5_RCP45
0.325022238,0.075609358,0.003084017,CNRM_CM5_RCP45
0.107484062,0.169073524,0.007696389,CNRM_CM5_RCP45
0.093122434,0.522458201,-0.003264529,CNRM_CM5_RCP45
-0.063948094,0.241184979,0.000639244,CNRM_CM5_RCP45
-0.136208738,0.241562684,0.067485202,CNRM_CM5_RCP45
0.024800833,0.229008877,0.00245284,CNRM_CM5_RCP45
-0.666119398,0.515653952,0.049086511,CNRM_CM5_RCP45
0.098737109,0.158687355,0.012779098,CNRM_CM5_RCP45
-0.026059023,0.030352717,0.011185214,CNRM_CM5_RCP45
0.736967856,0.090807519,0.008826632,CNRM_CM5_RCP45
0.272697194,0.110392112,0.001982547,CNRM_CM5_RCP45
-0.372699614,0.185519997,0.000988182,CNRM_CM5_RCP45
-0.088618219,0.117845058,0.017027415,CNRM_CM5_RCP45
-0.899792017,0.388632564,0.001169985,CNRM_CM5_RCP45
-0.038815373,0.160239513,0.003345645,CNRM_CM5_RCP45
-0.060473278,0.149073323,0.014940854,CNRM_CM5_RCP45
0.201394549,0.087988076,0.002564993,CNRM_CM5_RCP45
0.065936449,0.099663668,0.006043666,CNRM_CM5_RCP45
0.315862427,0.121711779,0.009990245,CNRM_CM5_RCP45
0.068337131,0.280342336,0.078841447,CNRM_CM5_RCP45
0.126542677,0.131921858,0.010313696,CNRM_CM5_RCP45
0.026246858,0.164989658,0.003566788,CNRM_CM5_RCP45
-0.205685035,0.105996914,0.005284487,CNRM_CM5_RCP45
0.049356485,0.12865592,0.00085095,CNRM_CM5_RCP45
0.721445377,0.087400151,0.019101923,CNRM_CM5_RCP45
-0.012766587,0.166087304,0.000996512,CNRM_CM5_RCP45
0.088740094,0.166440642,0.008929528,CNRM_CM5_RCP45
0.18104403,0.155989993,0.000724732,CNRM_CM5_RCP45
0.262830931,0.214170293,0.011757279,CNRM_CM5_RCP45
0.157178438,0.225524352,0.461176873,CNRM_CM5_RCP45
0.057865111,0.18058253,0.00168172,CNRM_CM5_RCP45
0.397817733,0.131719617,0.000222266,CNRM_CM5_RCP45
0.114024312,0.13763229,0.000327018,CNRM_CM5_RCP45
-0.003966424,0.11009261,0.000134817,CNRM_CM5_RCP45
0.075391078,0.178635102,0.000123362,CNRM_CM5_RCP45
-0.071984151,0.231912573,0.000732385,CNRM_CM5_RCP45
-0.077095064,0.211337327,0.000583917,CNRM_CM5_RCP45
-0.076928052,0.180969773,0.000181261,CNRM_CM5_RCP45
0.212766475,0.089312193,0.000556843,CNRM_CM5_RCP45
0.036671081,0.101746193,0.000755551,CNRM_CM5_RCP45
-0.016473043,0.152425291,0.005547104,CNRM_CM5_RCP45
0.805736371,0.03993352,0.001301453,CNRM_CM5_RCP45
0.028595181,0.019289026,-1.96E-05,CNRM_CM5_RCP45
0.285226331,0.164767414,0.007731155,CNRM_CM5_RCP45
0.036740167,0.3299697,0.095151521,CNRM_CM5_RCP45
0.15294058,0.469409755,0.019743208,CNRM_CM5_RCP45
0.26991932,0.124866631,0.005259224,CNRM_CM5_RCP45
-0.187114485,0.241694454,0.002552191,CNRM_CM5_RCP45
0.15916046,0.133956395,0.001645097,CNRM_CM5_RCP45
0.053105227,0.160532379,0.003222305,CNRM_CM5_RCP45
0.172506004,0.38442377,0.015629707,CNRM_CM5_RCP45
0.789598832,0.170913439,0.001424245,CNRM_CM5_RCP45
0.06196023,0.163363847,0.00505213,CNRM_CM5_RCP45
0.012049346,0.186220349,0.001145226,CNRM_CM5_RCP45
0.141113724,0.14182817,0.002267783,CNRM_CM5_RCP45
0.312634722,0.197446182,0.028725218,CNRM_CM5_RCP45
0.001497026,0.218199553,0.021939149,CNRM_CM5_RCP45
0.003809839,0.240837008,0.077651783,CNRM_CM5_RCP45
0.306725134,0.046061265,0.000685197,CNRM_CM5_RCP45
0.183672943,0.17747552,0.002416682,CNRM_CM5_RCP45
0.029138434,0.271463573,0.024628662,CNRM_CM5_RCP45
0.161558335,0.223933699,0.009822015,CNRM_CM5_RCP45
0.682475509,0.010596422,0.000650302,CNRM_CM5_RCP45
0.24536321,0.08229801,0.000271523,CNRM_CM5_RCP45
0.113289334,0.100967956,0.000529539,CNRM_CM5_RCP45
0.157980574,0.092990977,0.002224642,CNRM_CM5_RCP45
-0.014307469,0.11938352,0.005580948,CNRM_CM5_RCP45
-0.028052918,0.079315944,0.000253393,CNRM_CM5_RCP45
-0.35235085,0.134710912,0.006052952,CNRM_CM5_RCP45
-0.428687774,0.034345908,3.50E-05,CNRM_CM5_RCP45
-0.001172032,0.059946841,5.31E-07,CNRM_CM5_RCP45
-0.19744612,0.530719868,0.03482936,CNRM_CM5_RCP45
0.255150576,0.194225151,0.004000486,CNRM_CM5_RCP45
-0.184441396,0.179265843,0.000369074,CNRM_CM5_RCP45
0.295735247,0.060118482,4.65E-05,CNRM_CM5_RCP45
0.509267699,0.175607955,0.000590049,CNRM_CM5_RCP45
0.108413283,0.20415677,0.002480629,CNRM_CM5_RCP45
0.205480261,0.057491273,0.000593124,CNRM_CM5_RCP45
-0.189156043,0.242206127,0.011069035,CNRM_CM5_RCP45
0.085532866,0.469381054,0.046470958,CNRM_CM5_RCP45
-0.076971998,0.155725676,0.008141279,CNRM_CM5_RCP45
0.012936276,0.153717084,0.000501068,CNRM_CM5_RCP45
0.108629388,0.114964334,0.000633324,CNRM_CM5_RCP45
1.245737908,0.046511522,2.52E-05,CNRM_CM5_RCP45
-0.158346389,0.304042023,0.0860474,CNRM_CM5_RCP45
-0.151397809,0.157141693,0.003574866,CNRM_CM5_RCP45
-0.149036863,0.134145651,0.000192419,CNRM_CM5_RCP45
0.11224825,0.138986673,0.008490083,CNRM_CM5_RCP45
-0.073718431,0.118042749,0.003146417,CNRM_CM5_RCP45
-0.417340245,0.194302667,0.002190044,CNRM_CM5_RCP45
0.154156585,0.099755635,0.003426476,CNRM_CM5_RCP45
0.241920897,0.066614937,0.004040681,CNRM_CM5_RCP45
0.022300934,0.185013763,0.001481921,CNRM_CM5_RCP45
0.791987265,0.068685968,0.034623138,CNRM_CM5_RCP45
-0.647941369,0.550869879,0.028598507,CNRM_CM5_RCP45
-0.242564999,0.164506121,0.001904472,CNRM_CM5_RCP45
0.230377337,0.037562891,0.000186868,CNRM_CM5_RCP45
-0.079473256,0.202223049,0.000594091,CNRM_CM5_RCP45
-0.070863333,0.04463551,2.97E-05,CNRM_CM5_RCP45
-0.06433262,0.206391939,0.000631066,CNRM_CM5_RCP45
0.011801604,0.237814155,0.016843448,CNRM_CM5_RCP45
1.293563758,0.036189585,0.032487684,CNRM_CM5_RCP45
-0.052204623,0.233990994,0.006664345,CNRM_CM5_RCP45
-0.093997809,0.570286857,0.074102404,CNRM_CM5_RCP45
-0.159009051,0.302400973,0.011367201,CNRM_CM5_RCP45
-0.107722892,0.233673317,0.005748211,CNRM_CM5_RCP45
0.431900833,0.134454869,0.003887802,CNRM_CM5_RCP45
-0.052188713,0.200687377,0.002877141,CNRM_CM5_RCP45
-0.039112841,0.150918006,0.000901174,CNRM_CM5_RCP45
-0.086853829,0.228504204,0.021006708,CNRM_CM5_RCP45
0.045019477,0.435651834,0.009207826,CNRM_CM5_RCP45
0.465773027,0.585987707,0.048653321,CNRM_CM5_RCP45
0.065435012,0.41857476,0.155422585,CNRM_CM5_RCP45
0.321251649,0.157070746,0.000922317,CNRM_CM5_RCP45
0.157458665,0.182494281,0.000472188,CNRM_CM5_RCP45
-0.143777823,0.209590206,0.00028665,CNRM_CM5_RCP45
0.199345209,0.199845595,0.000263853,CNRM_CM5_RCP45
0.158910823,0.164953908,0.000925682,CNRM_CM5_RCP45
-0.25899536,0.246234694,0.000422205,CNRM_CM5_RCP45
-0.208275061,0.57454493,0.071776202,CNRM_CM5_RCP45
0.050018744,0.068979126,0.000335236,CNRM_CM5_RCP45
0.157204523,0.123394969,0.001722585,CNRM_CM5_RCP45
-0.058388031,0.098702158,0.001184118,CNRM_CM5_RCP45
0.430131943,0.080837053,0.004513098,CNRM_CM5_RCP45
0.288255602,0.470758123,0.050256071,CNRM_CM5_RCP45
0.13193698,0.151607782,0.002567459,CNRM_CM5_RCP45
-0.169654623,0.259905221,0.007229797,CNRM_CM5_RCP45
0.095893079,0.222175827,0.006210689,CNRM_CM5_RCP45
-0.058108727,0.214641883,0.000523004,CNRM_CM5_RCP45
-0.069608156,0.176341587,0.001701616,CNRM_CM5_RCP45
-0.030551403,0.297224642,0.019689831,CNRM_CM5_RCP45
0.107415826,0.228168219,0.02742315,CNRM_CM5_RCP45
-0.054854405,0.406481032,0.049765597,CNRM_CM5_RCP45
0.501358386,0.306404886,0.028734839,CNRM_CM5_RCP45
1.03212325,0.43796965,0.577475335,CNRM_CM5_RCP45
0.165351828,0.113022742,0.00637585,CNRM_CM5_RCP45
0.087430926,0.501139915,0.216715301,CNRM_CM5_RCP45
-0.140389831,0.188235979,0.001939116,CNRM_CM5_RCP45
-0.088876023,0.212508112,0.00065232,CNRM_CM5_RCP45
-0.112359761,0.276294393,0.001782301,CNRM_CM5_RCP45
0.038242213,0.211494365,0.002309464,CNRM_CM5_RCP45
-0.101260694,0.218676331,0.001345226,CNRM_CM5_RCP45
-0.000393784,0.361252449,0.115734559,CNRM_CM5_RCP45
-0.071723591,0.230672535,0.009642347,CNRM_CM5_RCP45
-0.106156557,0.206351051,0.013839881,CNRM_CM5_RCP45
0.315320606,0.099104036,0.000613529,CNRM_CM5_RCP45
0.357035499,0.08443011,0.005402532,CNRM_CM5_RCP45
0.277795041,0.048587338,0.050851314,CNRM_CM5_RCP45
0.485130328,0.038658391,0.002805691,CNRM_CM5_RCP45
0.153281552,0.055635622,0.004178567,CNRM_CM5_RCP45
0.136326621,0.183900363,0.031432787,CNRM_CM5_RCP45
-0.01585431,0.145355596,0.009088355,CNRM_CM5_RCP45
0.016786365,0.26328409,0.099365306,CNRM_CM5_RCP45
-0.031559123,0.197876817,0.007400665,CNRM_CM5_RCP45
0.100222216,0.21016184,0.005973356,CNRM_CM5_RCP45
0.546359861,0.130457787,0.008093867,CNRM_CM5_RCP45
0.275128209,0.214579019,0.007333162,CNRM_CM5_RCP45
0.262077695,0.570254299,0.610917369,CNRM_CM5_RCP45
0.315800095,0.415802985,0.479249961,CNRM_CM5_RCP45
-0.292582608,0.183442816,0.004564993,CNRM_CM5_RCP45
-0.102629741,0.444201353,0.200607329,CNRM_CM5_RCP45
0.030906815,0.13471378,0.006579511,CNRM_CM5_RCP45
0.851316693,0.013854562,0.0002669,CNRM_CM5_RCP45
-0.242274502,0.181457144,0.00191899,CNRM_CM5_RCP45
0.138443029,0.369940424,0.126376017,CNRM_CM5_RCP45
0.135574989,0.184164473,0.006065183,CNRM_CM5_RCP45
0.240337349,0.18169067,0.00051738,CNRM_CM5_RCP45
0.250133263,0.151439261,0.002522842,CNRM_CM5_RCP45
0.29984645,0.127651001,0.001902493,CNRM_CM5_RCP45
0.152747143,0.191035029,0.004362086,CNRM_CM5_RCP45
-0.065682569,0.160033251,0.000295164,CNRM_CM5_RCP45
0.249241464,0.105012981,0.000405149,CNRM_CM5_RCP45
-0.634525335,0.212445276,-0.00191392,CNRM_CM5_RCP45
0.227682144,0.112105126,0.001128941,CNRM_CM5_RCP45
0.321958274,0.126327331,0.003188065,CNRM_CM5_RCP45
0.654452147,0.138013931,-0.001286695,CNRM_CM5_RCP45
0.145797121,0.171156161,0.008761952,CNRM_CM5_RCP45
0.220363076,0.115634235,0.000176794,CNRM_CM5_RCP45
-0.25116842,0.140940441,0.002314887,CNRM_CM5_RCP45
-0.128579998,0.048975637,0.000280752,CNRM_CM5_RCP45
0.208981602,0.104835029,0.002947658,CNRM_CM5_RCP45
-0.200855613,0.211524022,0.00608248,CNRM_CM5_RCP45
0.668850922,0.082461119,0.000309107,CNRM_CM5_RCP45
0.697867755,0.238115424,-0.000126973,CNRM_CM5_RCP45
0.006059604,0.132422803,0.000230764,CNRM_CM5_RCP45
0.145144896,0.094746976,0.002938657,CNRM_CM5_RCP45
0.229322339,0.125842336,0.006235991,CNRM_CM5_RCP45
0.027792895,0.168636919,0.007627292,CNRM_CM5_RCP45
0.177404919,0.107231183,0.001422127,CNRM_CM5_RCP45
0.137454797,0.129847596,0.002322322,CNRM_CM5_RCP45
-0.025346964,0.048512707,1.25E-05,CNRM_CM5_RCP45
-0.219960633,0.232505697,2.39E-05,CNRM_CM5_RCP45
0.022882759,0.170086891,0.000198502,CNRM_CM5_RCP45
-0.275443403,0.247094544,0.000420718,CNRM_CM5_RCP45
-0.489362008,0.07197202,0.000775341,CNRM_CM5_RCP45
-0.066026034,0.184958475,0.000359979,CNRM_CM5_RCP45
-0.1874821,0.21296984,0.000969913,CNRM_CM5_RCP45
-0.027333503,0.049320617,0.000136857,CNRM_CM5_RCP45
-0.104999855,0.215907357,0.000314401,CNRM_CM5_RCP45
0.2128786,0.024193767,0.003187936,CNRM_CM5_RCP45
0.189722898,0.221392067,0.002203159,CNRM_CM5_RCP45
0.166187651,0.707183581,-0.001537086,CNRM_CM5_RCP45
0.019374911,0.198932111,0.002710935,CNRM_CM5_RCP45
-0.003496165,0.230656904,0.004157362,CNRM_CM5_RCP45
0.161981977,0.210234487,0.012927421,CNRM_CM5_RCP45
0.00690095,0.130197563,0.000727544,CNRM_CM5_RCP45
0.363386348,0.023209984,2.12E-05,CNRM_CM5_RCP45
0.102461074,0.4093965,0.050408693,CNRM_CM5_RCP45
0.327118157,0.12943575,0.007124771,CNRM_CM5_RCP45
0.30362969,0.085201146,0.000778645,CNRM_CM5_RCP45
-0.125347786,0.116310638,0.001117906,CNRM_CM5_RCP45
-0.073981451,0.140664753,0.000808989,CNRM_CM5_RCP45
0.027550542,0.178385974,0.020147853,CNRM_CM5_RCP45
0.08247746,0.180562243,0.006188875,CNRM_CM5_RCP45
0.238148127,0.145535068,0.001019617,CNRM_CM5_RCP45
0.216483302,0.286212198,0.021367045,CNRM_CM5_RCP45
0.43875985,0.079831446,0.03173954,CNRM_CM5_RCP45
0.34772282,0.030164848,0.000291301,CNRM_CM5_RCP45
0.200486237,0.135602773,0.007431971,CNRM_CM5_RCP45
-0.018705987,0.447169879,0.026271316,CNRM_CM5_RCP45
-0.273358799,0.63646799,0.05360483,CNRM_CM5_RCP45
0.286951398,0.191293124,0.006040804,CNRM_CM5_RCP45
0.171306267,0.304619494,0.084691285,CNRM_CM5_RCP45
-0.120544544,0.157970069,0.000551576,CNRM_CM5_RCP45
-0.167543113,0.419166313,0.049658061,CNRM_CM5_RCP45
0.104585102,0.216468895,0.017687578,CNRM_CM5_RCP45
0.143216279,0.197802063,0.002526672,CNRM_CM5_RCP45
-0.038269913,0.177160119,0.001582374,CNRM_CM5_RCP45
0.137192727,0.176110583,0.005519907,CNRM_CM5_RCP45
0.1744527,0.153136237,0.000999575,CNRM_CM5_RCP45
0.106351191,0.146413294,0.031049452,CNRM_CM5_RCP45
0.155776057,0.090148144,0.004964188,CNRM_CM5_RCP45
0.312613411,0.340067688,0.040573681,CNRM_CM5_RCP45
-0.069292559,0.143286511,0.002067375,CNRM_CM5_RCP45
-0.066649827,0.224301252,0.060383643,CNRM_CM5_RCP45
-0.564420953,0.2030116,0.020627024,CNRM_CM5_RCP45
-0.120167911,0.185496193,0.012914255,CNRM_CM5_RCP45
-0.030927247,0.296959302,0.031124061,CNRM_CM5_RCP45
0.3922,0.042297769,0.001468912,CNRM_CM5_RCP45
0.06909257,0.113740066,0.005685091,CNRM_CM5_RCP45
0.266545466,0.090051453,0.000945304,CNRM_CM5_RCP45
-0.026719326,0.221226493,0.001594398,CNRM_CM5_RCP45
0.01242325,0.234402996,0.000832703,CNRM_CM5_RCP45
0.093983833,0.217963014,0.000493476,CNRM_CM5_RCP45
0.533920209,0.114277901,0.000901822,CNRM_CM5_RCP45
1.105971232,0.145463719,0.000327851,CNRM_CM5_RCP45
0.051881379,0.159447132,0.000181261,CNRM_CM5_RCP45
0.364602974,0.2493902,0.01515142,CNRM_CM5_RCP45
0.047305098,0.128387181,0.001120483,CNRM_CM5_RCP45
0.275302124,0.073476755,0.000214893,CNRM_CM5_RCP45
0.057201398,0.119376727,0.003433458,CNRM_CM5_RCP45
0.983837019,0.167389585,0.06751681,CNRM_CM5_RCP45
0.116483732,0.100666844,-3.13E-05,CNRM_CM5_RCP45
-0.086240195,0.367091061,0.100031306,CNRM_CM5_RCP45
-0.009092185,0.050888204,0.034654774,CNRM_CM5_RCP45
0.104335085,0.045757469,0.004201834,CNRM_CM5_RCP45
-0.030558727,0.24501307,0.018757603,CNRM_CM5_RCP45
-0.078793957,0.061712679,0.002969438,CNRM_CM5_RCP45
0.499941061,0.086429377,0.037941067,CNRM_CM5_RCP45
0.310016972,0.078932485,0.002605249,CNRM_CM5_RCP45
0.181378388,0.088788188,0.004436606,CNRM_CM5_RCP45
0.242723468,0.04749209,0.00286454,CNRM_CM5_RCP45
0.142382782,0.095387757,0.026569175,CNRM_CM5_RCP45
0.381582452,0.000178539,-1.34E-06,CNRM_CM5_RCP45
-0.192229243,0.100183648,0.001733279,CNRM_CM5_RCP45
0.10976435,0.104326616,0.000745947,CNRM_CM5_RCP45
0.163657497,0.096900486,0.000381345,CNRM_CM5_RCP45
0.959252471,0.015728701,0.001140424,CNRM_CM5_RCP45
0.726512903,0.05178575,0.000289283,CNRM_CM5_RCP45
-0.359703298,0.071363719,0.000413255,CNRM_CM5_RCP45
-0.367545226,0.140230495,0.016721422,CNRM_CM5_RCP45
0.383223049,0.034722909,0.001057212,CNRM_CM5_RCP45
-0.234632128,0.103248485,0.014420405,CNRM_CM5_RCP45
0.552257525,0.000789619,2.16E-06,CNRM_CM5_RCP45
-0.137827706,0.072247507,0.000134436,CNRM_CM5_RCP45
0.505941821,0.039859593,0.000490189,CNRM_CM5_RCP45
0.813047356,0.032697272,0.00572609,CNRM_CM5_RCP45
0.35643816,0.000925984,6.74E-06,CNRM_CM5_RCP45
0.73201506,0.014159358,0.000276381,CNRM_CM5_RCP45
0.130997518,0.075852482,0.003652633,CNRM_CM5_RCP45
0.133146137,0.041210158,0.000282161,CNRM_CM5_RCP45
0.348436846,0.044501688,0.000673876,CNRM_CM5_RCP45
0.897479813,0.018039568,0.000492649,CNRM_CM5_RCP45
0.228754293,0.065104439,0.000353539,CNRM_CM5_RCP45
0.283604713,0.037304931,0.0004294,CNRM_CM5_RCP45
-0.081523189,0.106885392,0.002970561,CNRM_CM5_RCP45
0.382579992,0.052230221,0.000600347,CNRM_CM5_RCP45
0.253488875,0.039333341,0.000536622,CNRM_CM5_RCP45
-0.032448463,0.025648927,0.000104271,CNRM_CM5_RCP45
0.630682642,0.003416872,4.60E-05,CNRM_CM5_RCP45
0.013012332,0.172703147,0.006542856,CNRM_CM5_RCP45
1.0860277,0.104408833,0.015853136,CNRM_CM5_RCP45
-0.112301392,0.216914518,0.007293974,CNRM_CM5_RCP45
0.015473077,0.203736337,0.010661326,CNRM_CM5_RCP45
0.017995321,0.065472954,0.000319958,CNRM_CM5_RCP45
0.440573396,0.326453729,0.01424432,CNRM_CM5_RCP45
0.155590195,0.147674374,0.006125794,CNRM_CM5_RCP45
-0.225316771,0.157402024,0.004272456,CNRM_CM5_RCP45
0.087778773,0.114577421,0.004389401,CNRM_CM5_RCP45
-0.317584381,0.211505462,0.008082474,CNRM_CM5_RCP45
0.677409582,0.024666737,0.000767017,CNRM_CM5_RCP45
0.243775721,0.071787399,0.003493174,CNRM_CM5_RCP45
0.161274905,0.030758978,8.01E-05,CNRM_CM5_RCP45
0.719583609,0.022797987,0.000451263,CNRM_CM5_RCP45
-0.213554394,0.044764747,6.37E-05,CNRM_CM5_RCP45
0.068124547,0.162615133,0.010358302,CNRM_CM5_RCP45
0.750629495,0.023956189,0.005796171,CNRM_CM5_RCP45
-0.18776302,0.125981686,0.000163814,CNRM_CM5_RCP45
0.135106306,0.037410504,9.46E-05,CNRM_CM5_RCP45
-0.056500224,0.081950844,0.000686432,CNRM_CM5_RCP45
0.470052801,-0.0020777,0.001653852,CNRM_CM5_RCP45
0.363742364,0.044551437,0.00147476,CNRM_CM5_RCP45
-0.13780511,0.370964809,0.001187181,CNRM_CM5_RCP45
-0.215053997,0.102193856,0.005142559,CNRM_CM5_RCP45
0.097664993,0.069446355,0.002744739,CNRM_CM5_RCP45
0.902145131,0.043857223,0.028558743,CNRM_CM5_RCP45
0.022195366,0.080204701,0.002185912,CNRM_CM5_RCP45
-0.349046333,0.093315049,0.00020237,CNRM_CM5_RCP45
0.110965373,0.100882586,0.001007094,CNRM_CM5_RCP45
0.087859403,0.069466162,0.001520852,CNRM_CM5_RCP45
-0.027432038,0.086125458,0.0018303,CNRM_CM5_RCP45
0.451045997,0.03781207,0.000496254,CNRM_CM5_RCP45
0.280248222,0.060503561,0.003097904,CNRM_CM5_RCP45
0.100495008,0.101707396,0.007854237,CNRM_CM5_RCP45
-0.083063339,0.044681295,0.000587589,CNRM_CM5_RCP45
-0.001373312,0.060252845,0.001155093,CNRM_CM5_RCP45
-0.133450995,0.127317174,0.013780562,CNRM_CM5_RCP45
-0.22213007,0.084282748,3.74E-05,CNRM_CM5_RCP45
0.545968733,0.072843102,0.003663797,CNRM_CM5_RCP45
-0.011720673,0.030882759,0.000275626,CNRM_CM5_RCP45
-0.026347697,0.154636745,0.008500168,CNRM_CM5_RCP45
-0.096463361,0.148976247,0.005664289,CNRM_CM5_RCP45
0.469722786,0.063609928,0.032435471,CNRM_CM5_RCP45
-0.021288562,0.09854569,0.000961142,CNRM_CM5_RCP45
0.067237271,0.193257782,0.027681887,CNRM_CM5_RCP45
-0.065807938,0.170349894,0.016663708,CNRM_CM5_RCP45
-0.620764568,0.10551042,0.000677432,CNRM_CM5_RCP45
-0.035153595,0.022507771,4.08E-05,CNRM_CM5_RCP45
-0.059705244,0.135533391,0.012785236,CNRM_CM5_RCP45
0.49213627,0.044225867,0.003085828,CNRM_CM5_RCP45
